0	0	0.945786285467897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.842122889466089	0.803427587467115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79395350404063
0	0	0	0	0	0	0	0	0	0	0	0.67685780620674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.828055568039935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.945786285467897	0	0	0.80763758835247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.728975389993543	0	0	0	0	0	0	0	0	0	0	0	0.744963100434482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.80763758835247	0	0.635729994644211	0.673373023537009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.635729994644211	0	0.648249072459723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.818060748799331	0	0	0	0
0	0	0	0.673373023537009	0.648249072459723	0	0.687938766131136	0.88209318063756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.816456476821657	0
0	0	0	0	0	0.687938766131136	0	0.800437947482667	0.999011916437792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93477159099964	0	0	0	0.946595150180482	0
0	0	0	0	0	0.88209318063756	0.800437947482667	0	0	0	0	0	0	0.707056428943313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.979016399554614	0	0.950239127082419	0	0	0	0	0	0	0.996136852536918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.976847058103626	0	0	0	0	0	0	0
0	0	0	0	0	0	0.999011916437792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.993320255423484	0	0.822970675253488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97611265567268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.798089847787188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.958033588950658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.765877926587799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.67685780620674	0	0	0	0	0	0	0	0	0	0	0.626660752918916	0.696114228379043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.818562169400105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.958033588950658	0.626660752918916	0	0.798878953015504	0.67704360259754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.804672306481963
0	0	0	0	0	0	0	0.707056428943313	0	0	0	0.696114228379043	0.798878953015504	0	0	0.917119428270187	0	0	0	0	0	0	0.658209831922528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.868361372607304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.67704360259754	0	0	0	0.623567031663934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.990207605667278	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.917119428270187	0	0	0	0	0	0	0	0.902934061818522	0	0	0	0	0	0	0.969390950001487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76695144248678	0	0	0	0	0	0	0	0	0	0.618538843782395	0	0	0
0	0	0	0	0	0	0	0	0	0.97611265567268	0	0	0	0	0.623567031663934	0	0	0.574308728707695	0.838614252424222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.853711885143755	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574308728707695	0	0.721032531173477	0.968067924039875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.538077352709959	0	0	0	0	0	0	0	0.761257994452079	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.838614252424222	0.721032531173477	0	0.96125575905675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.968067924039875	0.96125575905675	0	0	0.929029660693179	0	0.973350271694346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
