ID	Label	Notes	Region_1	Region_2	Region_3	Region_4	Region_5	Region_6	Region_7	Region_8	Region_9	Region_10	Region_11	Region_12	Region_13	Region_14	Region_15	Region_16	Region_17	Region_18	Region_19	Region_20	Region_21	Region_22	Region_23	Region_24	Region_25	Region_26	Region_27	Region_28	Region_29	Region_30	Region_31	Region_32	Region_33	Region_34	Region_35	Region_36	Region_37	Region_38	Region_39	Region_40	Region_41	Region_42	Region_43	Region_44	Region_45	Region_46	Region_47	Region_48	Region_49	Region_50	Region_51	Region_52	Region_53	Region_54	Region_55	Region_56	Region_57	Region_58	Region_59	Region_60	Region_61	Region_62	Region_63	Region_64	Region_65	Region_66	Region_67	Region_68	Region_69	Region_70	Region_71	Region_72	Region_73	Region_74	Region_75	Region_76	Region_77	Region_78	Region_79	Region_80	Region_81	Region_82	Region_83	Region_84	Region_85	Region_86	Region_87	Region_88	Region_89	Region_90	Region_91	Region_92	Region_93	Region_94	Region_95	Region_96	Region_97	Region_98	Region_99	Region_100	Region_101	Region_102	Region_103	Region_104	Region_105	Region_106	Region_107	Region_108	Region_109	Region_110	Region_111	Region_112	Region_113	Region_114	Region_115	Region_116	Region_117	Region_118	Region_119	Region_120	Region_121	Region_122	Region_123	Region_124	Region_125	Region_126	Region_127	Region_128	Region_129	Region_130	Region_131	Region_132	Region_133	Region_134	Region_135	Region_136	Region_137	Region_138	Region_139	Region_140	Region_141	Region_142	Region_143	Region_144	Region_145	Region_146	Region_147	Region_148
sub_51	Label 51	Note 51	4.23712260513813	3.49597413276748	2.86563052185329	3.02762839504199	2.81144565169947	2.31577791357393	2.29892702064565	1.88075175977423	2.17611495385288	2.55799304790251	2.29782855986756	2.39086769789003	3.08525627081134	3.7767735782716	3.72836275402083	4.19263210151937	4.98128148646364	4.42262425071328	4.59028920395901	5.01989327113411	4.76098002908163	4.17250371776964	3.85914695153502	3.34837869220853	3.33048425884598	2.49631026292712	2.61732934306965	2.35918527723979	2.62004956349963	2.38745198809674	2.18069133622441	2.81236931143045	3.49331020020037	3.68626664844837	3.33791558357908	2.77873498205914	2.58355557958106	2.29427220858484	2.2144067606195	2.58831181985415	1.65773579906147	1.79209576324614	2.09900576059119	2.99823720504987	3.25212271357942	4.12667470761878	4.31363533569443	4.27187934576107	3.40199706312457	3.62268276138924	3.21384974616742	3.37610840476762	3.30465611334972	3.05969159298976	3.56403391220067	3.07319227872614	3.43253377224589	3.42228684171558	3.50653260530036	3.52328728202506	3.65136707124071	3.657228047974	3.75285702799977	3.11807503753814	2.82083347851068	3.02126171880921	3.67919701602564	3.09561490846605	2.95041559839676	3.60427116705977	3.45862454552999	3.37659111251259	4.12858514019394	3.41918304451704	3.26223569813955	2.84220857938562	3.22589891914837	3.64744443691727	2.53494975250619	3.5088874643481	3.09390471994132	4.16448629650253	3.98750315233798	3.05481231032352	2.5132483976087	2.97454888126308	3.26257839268787	2.61685412237386	2.44070919055904	3.31535258556102	2.74242366298613	2.93800096296572	3.2253106827664	2.77294445900266	3.02378449887594	3.33205262883538	3.55052651412613	4.15317205447598	3.29833890089389	4.30482671022616	3.54886054522762	3.08585384746487	3.1025539954893	3.08217550711758	3.29668924613254	3.2008870487619	3.22213684489329	3.45282911888959	4.04826443568791	3.66559159116342	3.40960794216951	3.28748433325479	3.51816057988706	2.98715801464459	3.51694057266334	2.87623149190158	2.62946425192371	2.7849127476545	3.03169046213371	3.12127591386753	2.43416546625774	2.57956035011599	2.35744210969209	2.25189459875662	2.01077914470588	2.43917144156779	2.09017304276552	2.52619783384641	3.62708379951202	2.65576072132942	3.42542907198031	3.27935964979231	3.57559609615568	3.55741943552914	3.19119509664251	3.5061461529109	2.59617099371564	2.03733946010209	2.18372301905751	1.22483791136071	1.79693791903317	2.61288716357993	2.483935414784	2.97593763159191	3.00963916156672	2.97892113423702	4.44832429600782	4.15867480230809
sub_52	Label 52	Note 52	3.33695585281822	3.39108794191813	2.33025647946517	2.81542987097655	2.53259584894776	1.6752836190939	2.23275387597084	2.25165812687666	1.48494320229564	2.3041663251598	2.37042245458582	3.80856794157265	3.61408110734777	3.6682747797415	3.80654680463309	4.50449285187075	4.67202584597992	4.34948848556131	4.24789138092342	5.71014072389214	4.73828064477585	4.65895047379845	4.16449033217443	3.68067060245392	3.60044399003881	5.16332670830483	4.64648882109689	4.85131634325193	5.55239485023196	4.82578438069909	4.36478167889109	4.94196985323556	4.61987669027548	3.81424363555435	2.97222907436053	3.07863888677873	3.55682468326676	2.48231385790214	2.97156279401937	2.4197749130735	4.70161565616884	4.10556892110718	4.79254964958263	4.96317469632384	5.05403031905887	5.49680179350719	6.23018187949014	5.69351326209138	4.36330057560556	4.43122055595984	5.33228237488869	3.92657372474827	4.00516382086765	3.20385307103113	2.92414451003126	3.40393246163157	3.72401392775654	2.51692950999727	3.40034572089545	3.66164134757764	3.29871454461623	3.87543567265301	4.19777737930248	4.71590196938523	4.29054504706607	3.46414964915991	3.55085046576579	3.85852087150913	3.1942505147515	3.98353834801105	3.47298182465198	3.60002905821457	3.08008760695015	2.8140334239135	3.95927600051629	3.72224724232913	4.00811757114534	4.27589986024495	4.58382172484493	3.58296239890883	3.53072230131631	4.40903968620201	3.87728821205354	2.81857317258248	4.15519474112838	4.00066885437988	5.44839933319242	5.29123307934604	5.51036456709808	5.4249327207442	5.63728727440112	5.46126033268145	5.23456170493445	4.62193641038529	5.55613024319873	3.19039419331439	4.11639152084191	3.71153509584271	3.89004324494145	3.18378586757668	2.65447014432696	3.84418802794673	3.82716808451405	4.6190072330319	4.70957962452339	4.26239349083065	3.83235445376465	4.95412082985304	4.37260814418875	4.73593019918296	4.43873714130207	4.75863359027107	5.18072061971324	4.26355086976026	3.61066011809484	3.95402181885084	2.93324965380506	3.39151184085413	3.60944091868128	3.39335517835997	2.9627087327332	2.7470215508653	3.13125349588311	3.65051304304576	3.81882237461919	3.57315145392197	3.88823449543841	4.71084857843204	4.14230864602961	4.61412487513526	4.65402023611854	4.31692636863358	3.598754900646	3.32120867694953	3.79361648990706	2.8420508552631	2.56784200627106	2.5037654062555	1.81346397034595	2.11357731182693	1.60522730015194	1.99871675072245	2.23553257095957	2.61772714474623	3.02441736413886	3.03741320675721	2.86184314910796	3.1248351749322
sub_53	Label 53	Note 53	3.88401882218684	3.51892000345063	2.49933520776935	2.86508009184771	2.1676204986221	2.75219430249053	2.5597206786047	2.34727849361645	3.77203517631246	2.0775410564069	2.54039924117752	3.65689420710402	2.47149696496033	3.29387440159183	4.2218895189594	3.253861069065	3.53501166216654	3.58649780316635	3.81846401870348	3.32991334210633	3.84112560788877	5.21873318335058	3.73739456366546	3.85099513279144	3.73641263413831	3.83019056374319	3.85746756026085	3.92985148106161	3.74001111492701	4.0193670587126	3.40485991395934	4.06286981889803	3.11667499765611	3.38780006427235	3.1282549753905	2.47502740724826	2.7239249787052	3.56565830825803	1.75321522310943	2.8890277757386	3.85904348282547	3.56450285209288	3.25749696378007	3.0217801411902	4.11843220895303	4.16973799182869	3.14637774983985	3.96765440146156	3.83034441476084	3.68387605211305	3.67562123321256	4.45294744448553	3.80685038535808	3.96647406069148	3.95557605424112	4.55163372479748	4.42012325335468	4.2308454634108	4.58397992164819	4.58531050774861	4.97782266717186	4.82133281365186	4.94265648386268	4.74494787533165	4.53866943240162	5.15611192711182	4.70341686072661	3.73851071978273	4.73128826406622	3.71143017562683	4.20994887560548	3.6683704539301	3.9568195914974	4.04998112998978	3.12988189032312	2.87003631394991	2.71137784219497	2.34706196300406	1.30814995129824	2.69181003285899	1.3188576929952	2.41733102291531	2.08506556011129	2.01479992813364	2.63870318650938	2.51833770071804	2.59404772235023	4.06549098448421	4.30615257285498	5.48747623549386	3.73603056832162	3.75057976966804	4.69214791989982	5.14700424606138	4.71088663013851	3.13926654320394	2.70426494019169	3.17266955465649	2.76292827672195	2.52608191142097	2.33024789692171	3.00498405706678	2.73297593570045	2.45702782278963	2.85135733105876	2.03054468885759	3.96948651854256	3.67520802796249	4.01425427548721	4.10196223702693	3.98962698076086	3.75187066435284	3.75510592330493	3.91630598690989	4.43167161758951	4.60734378179136	5.28756229106419	5.17760987560812	4.97223325059607	4.91585445185853	4.61649513776806	4.46648374925818	3.67760264350886	3.02008740739084	4.31585174218835	2.98500331314421	2.81998272959778	2.60293957768818	3.15535980520435	4.02276499212162	3.73836230663226	4.16433185756774	4.18596820392313	3.91039648198372	4.15546034002734	4.77091121386051	4.8598969586384	4.03131099120393	4.27406597520854	4.86114732872242	4.88411944690502	5.30686919836001	5.57367908393857	4.59934705937448	3.93908124332799	3.52812399648207	4.27745111215742	3.78265208938955
sub_54	Label 54	Note 54	3.55829134564092	3.19978309284963	3.62141068252037	3.43711485385355	3.04143178384963	2.71044543975881	3.20857196287145	3.17328907337583	3.27011248856711	3.43719748816821	2.9825862993781	3.20102491764814	2.50433923047373	2.20011505223647	3.3665554184809	3.26147819670093	3.41888120771741	3.82067112195142	3.4411229060527	3.57625292540942	3.52088470693345	4.09809840961067	3.29805548489848	2.31531988397993	2.14905568490912	2.09431372193534	1.89773641462689	1.5046041184773	1.25761782004711	1.37946206199079	1.61757298926305	2.02902366603872	2.31975134864857	1.93507094218931	2.34986301424917	2.26225716619266	2.30088197952968	1.40235675580791	2.38648756003415	2.23481877827196	2.23376271786867	3.24163707937948	2.82727555161114	1.79941729230092	2.61639284056377	3.80602656632487	3.84350358853466	2.81649448987922	3.61924450584769	2.17718904240675	3.09537748665222	3.27376597192339	3.72122491028467	3.15887676227453	2.31055333031287	2.95079979327217	2.85294614827204	3.0632742308561	2.71808105756562	2.2012042569851	2.67010825295488	2.85457397512983	3.47581116129663	4.40332251187191	3.9534729897454	3.34602927238569	3.50032906863119	3.24248458018615	3.31356115392296	3.21204377322841	2.01860759434879	2.94070629705816	2.56584989995142	2.83376602418269	2.91307685283197	3.4123379308163	3.2493005991565	3.57760072069878	3.98702683958615	4.29530701062989	4.50705246140122	4.42218814300683	3.94249412238555	3.24952946631529	3.59885924454838	4.53615403076966	3.07832960354614	4.55766739094468	4.47724419326677	4.56206994356655	4.65209534036941	5.80853768831309	4.71547692252314	4.17659372609999	4.35390341411222	4.36391748652265	4.21247601600997	4.39390143920958	3.08336311620666	2.82094954842151	2.29826667035553	2.52092108513714	2.48540703824301	2.50476311210597	2.275787190595	2.90656412424281	3.24112184609082	2.57829370375258	3.62995516377212	3.16925186072359	3.57664414643324	3.68623072888161	4.30307152782881	4.44207852636228	3.41341066140395	3.19140170847038	3.68040213531308	4.66322746861215	3.97750405591387	4.84154129463501	3.90086721417181	3.91266698432133	4.23334428793235	4.50173415584549	5.02001782170437	4.75679146994858	4.09845461789358	4.83524555339235	3.69520970958419	4.76991141269793	5.27575235486656	5.35969936766771	4.62224132173671	4.51770518223165	4.40360421630686	5.29366902442908	5.23674864922473	4.5124052654779	4.38465914252688	4.43773482326269	4.66075559414351	4.67794831427427	5.12989766740331	5.799039799635	4.62255225484231	4.50344200484274	3.13478159960856	3.4357095938343
sub_55	Label 55	Note 55	3.34658026408303	2.4615604587688	2.25233848490756	2.33216643708899	3.23117780536579	3.07001065935245	3.47523243591345	3.01262211640072	3.37806625279483	2.70140912732883	2.60956850388862	2.97107294911086	1.33601271631324	0.632981493836803	0.982292064606412	0.152903096234106	1.3877540675981	0.88634033657133	0.68225242896366	1.11588596338806	1.26529827261726	1.46077176756197	1.68162569034284	2.67318862926373	2.81044485797521	2.62144683245544	2.62562033864369	2.83987606001087	2.71382488132722	2.75764443217671	1.99023640130417	2.83309004989511	1.85527262259146	1.23936923738762	1.44089141836953	1.55995658185054	2.06886264298467	1.74193627614723	1.54622273647428	0.397757363865342	1.44386916395406	1.02637641845643	1.75587501393651	1.48640158909776	1.79058413530884	1.21400365173031	2.39838309426792	3.29780051061561	3.09769496856002	3.71597085299096	3.90990643503717	4.56318370022826	4.72856646395437	4.60834307349154	4.47728540896344	4.50826364536218	3.9954207705709	4.74920485130102	4.84565669514761	4.70497070344648	4.11963881550471	4.17211766208278	3.9372300310961	4.16649226131631	3.88679997218448	4.22673082411418	3.16319223771135	3.46660676411061	2.87578470636759	2.63435507298114	2.10147425027584	2.64740666371853	1.72834167046961	1.58865500646023	1.62044735585633	1.77625405245721	0.958757577974763	1.40541019871986	2.39107736353395	2.19336220956244	3.33989879135778	2.77460874959183	4.41191016140523	2.91586930937268	3.50846798177654	4.16024087497728	3.34770022399621	4.2695397488962	4.18521588859403	3.14798813127409	3.35635008168237	2.70328703629098	3.69962087279297	4.72879348158798	4.00749085577765	3.20860350217486	2.63084393319787	1.10565503245194	2.6596768055431	1.81215842825575	1.97589006068918	1.30793546152509	1.79655464871989	2.36247848367357	2.82948985214876	3.60066718643942	2.80064535959082	4.4668805473065	4.41833411983215	4.50330708775593	5.36447029592156	4.81835843741548	4.46456331722675	4.35638258850716	4.12685114563398	4.62337743899373	4.19978723950195	3.48157840600981	3.16766904293196	2.75435020069681	3.92403882074196	4.10656054418605	2.87739013941115	2.98545105985124	2.03047916786524	2.70068425358305	3.92536893897992	3.42941750093292	4.05828750780449	2.29241638416863	2.53603016522523	3.43724977059618	4.27667855723734	4.95757204506657	4.30485745271528	3.68275467323505	3.75765725687597	3.2589605923314	3.88198753481484	3.0559713291248	4.03082490982325	4.0653866654952	3.3784814245071	4.12971740112664	3.39718155760434	3.09181293478582	3.43778803860238	4.0343239624082
sub_56	Label 56	Note 56	3.28720840888112	2.86220553502815	2.16714889747713	1.75661881613515	3.31332229057107	2.29047350209211	3.68492485501884	3.25468063790621	2.5668986640447	3.62044941988851	3.29677999730385	3.92084020956902	3.05042355757555	3.35756625106893	3.41759695726799	3.10607060624623	3.28444879444692	2.64495389316773	2.23843933636114	2.62971791236016	1.88928241703066	2.43366747385551	1.29237685727027	1.5588789189564	1.91081922127443	3.17571523839214	2.79419371110465	2.95000392886726	3.67491229337192	3.17732589432581	2.89857817593495	3.31913605027964	3.86529509293771	3.82300374425589	2.74761375830363	4.01995341390129	4.54872393201597	5.19442060786147	5.44106750433147	4.84150813581402	3.63310518597853	4.14369686427639	4.50121010190891	3.22081227179907	3.68333357532676	2.47115604825524	2.49903775640561	2.51313185798838	3.54716105805847	2.65861177170708	2.97943194002448	2.89714406466465	3.3189058143956	2.90577343330132	2.70337255307138	3.34285965118083	3.39956225230691	2.67851972475592	3.65985928245565	2.73389438641733	3.69032809931793	3.44125749689315	3.73374388798133	4.01887208500322	3.81775095515487	3.23528147809983	2.87950026322508	3.30890175997281	3.35160990170329	4.14091746835489	4.23800618312689	4.47841267446673	5.14918608607096	3.98398693762461	3.37118887562655	4.29578231440973	3.32408512337457	3.46637826661929	3.02669109883518	2.79520812356834	2.4795415638586	2.66472444108585	3.14013205737045	4.46671064292542	3.81767247331361	3.75280800334713	4.80421180052028	3.62106847089571	3.77418275581233	3.73931776527098	3.40953165351907	2.86855234282831	2.88152256397316	2.57816293777438	4.26765860560301	3.35051542224017	3.65114732054952	4.23895503399375	3.17218051777932	3.89983687290493	4.07861036584631	3.40286534853157	3.26876075093497	3.82828164564775	2.92365368823939	2.97059541873322	1.21924635601986	1.86654191662619	2.35395707216712	2.60295896695971	2.7048574100362	2.31141740705609	2.34452089806904	1.85616433532664	2.25467039803902	1.27881736831242	1.69327285400687	2.10888886719579	1.17734931975312	1.7300204432909	1.46794298250021	1.48381952931495	2.60538362345322	3.33326016721988	3.48024673203197	2.42913604628841	1.7200075139941	1.72785292918415	1.46944102998955	1.84243869662709	2.11841666709884	2.08363654065285	3.64177118561658	3.64219859371639	4.0271334163276	4.0891912538373	3.98773987082399	4.62120303654114	4.08166609147121	4.44134072630902	4.91743891705505	4.57806959500094	4.10503344758157	3.60555497408118	3.77839119532614	3.39514316612971	2.8579213270836	2.99079955245781
sub_57	Label 57	Note 57	2.74798826162557	2.31053429182563	2.01917385315332	2.50701353036581	2.91735292898685	3.09514075127009	3.2245383910626	2.78761372369723	2.44341287690945	2.61226811423958	3.09750286706064	3.38260293978033	2.56245746313771	2.16515829991916	2.17350089097444	1.81639783394705	1.96782188838739	1.12106462017548	1.35581561892889	3.48599087556535	1.92520265161148	3.17224451416482	2.20819649958818	2.75041511601339	2.40247467604821	2.9287680717306	2.49106637003711	2.15352368282905	2.70331901923802	2.15775985185838	3.49205051997244	2.12929993437826	2.46775465282337	2.10111375509097	3.10110184341905	2.8739720453213	3.38207451736425	3.1945819273878	3.52888813064112	2.93580088101767	4.03739689107398	3.76402996835552	4.08902970165141	3.64928088083897	3.28842039328414	3.00772209202189	3.06802664318848	3.89129428647299	4.5648099304144	5.21146139643372	3.32080613465711	3.35361043374751	3.98234458466514	4.486876072061	4.66426145127674	4.2803931512636	3.47168085040544	3.28078494756624	3.84419369371919	3.55955536843228	3.49974065308035	3.26312329121622	3.89346329931029	3.89581204472675	2.92482092273536	3.81289000822166	2.66552695720827	3.66137504042544	2.35675405295316	2.08461352138301	2.59199656568246	3.07059842900015	2.6285651705036	3.28948843520478	3.58354242484209	3.45586930304776	3.73600567775437	4.65537059392597	4.96812785339443	4.09180162881102	3.26359614903622	3.12173187165941	4.23285151254863	3.6957370601678	2.35284781249787	3.31552850853051	3.99888486033468	3.12092244691313	3.61916784392623	3.66160227420896	4.21334004510166	3.82493869670592	3.40163377016771	3.76775166760118	4.79053731875985	3.19979180124179	4.09726807363097	3.39169480597059	3.87992421310562	3.28814751023106	2.69288725877936	3.55451928265005	3.47797400647194	2.5408828624516	3.58325312863525	2.64035008947755	3.01165269675112	2.91451041726844	3.5372590957172	2.99064063953195	2.78401610072485	3.14328720050624	2.91770651362688	2.76560765673434	2.87440924592301	2.90970820427198	2.75455603307327	1.76055895176089	2.17702895865573	2.74456859524797	3.03661396999043	3.27232884481141	3.15025390860782	2.97445287273503	4.12246831767086	3.21661788622162	4.10250204362587	3.80515083090914	3.52239106114106	3.26433481237074	3.23122858793256	3.29605187526304	3.26966633241122	3.63943969003122	4.54097344015072	3.91962050812585	3.84527230400914	3.66735804887857	2.84930582857805	3.17501065899501	3.66687828840389	4.18314352304356	3.60255376395644	2.66992928099128	2.63744216715291	2.90429243617563	2.83960967610755	3.40272326282645
sub_58	Label 58	Note 58	2.90820613819133	3.01825229654182	2.93566976787647	3.91710564242917	3.58875189082158	3.49683004789638	2.6095334298302	1.86407644024633	2.11887430936936	3.03883335161434	3.45678261534768	4.29086569211782	4.08009216571646	4.08325195138239	4.33665153119501	4.12439875595477	3.91509998847249	4.031393180329	3.86781330801393	5.00806006912982	4.48557180080492	4.65545438110628	4.7715182125121	5.20217557404461	4.78858265654052	4.90576505311495	5.09916981272522	5.27842557214928	3.59363360843494	3.4123388866321	4.41138266737554	3.63263724021727	2.9408239755268	2.76385146763255	3.39938700589703	3.07859366954272	3.14147239669742	3.51900641497046	4.0670941310118	4.1847903389097	2.94238334600745	3.47178093296358	3.24856136198916	3.71072937621212	2.43941287306641	2.19519835296764	2.52864866410719	2.21101997440432	2.64813121128689	4.24718929271331	3.7710997240557	4.05078999334717	4.58162349564176	5.7905857449317	5.59378721862194	5.59642890962514	5.81903398914742	4.31657016227438	3.98262128397549	3.63224058737929	2.9487866893264	2.91323586477495	2.36471479812863	2.43581931007751	1.74759542281195	2.84860641865304	2.0901740749207	1.93563949554146	1.79296620443137	2.0508015317148	2.8174627161287	3.46591890456134	4.62844709882722	4.94254128798206	5.06373151704189	4.81339012107923	5.3748636558156	5.86421068608858	4.79177373975569	4.21465288529516	4.38678118550186	4.09686487543211	3.83584708794859	2.95026556986468	2.46705617898661	3.12462304084161	2.74652803261443	3.33934631515319	3.10317564830125	2.83201334346685	2.87958785021342	2.91321019027926	3.70394558668286	3.43980297970193	4.15685896738354	4.53780561854371	4.33213618624141	4.82967024620264	4.98248925929154	4.89859044344116	4.53826779684688	3.90900323265092	4.51308500926576	4.30174652518372	4.31816368200152	4.04433494345676	2.64367531666172	3.910245046584	4.33555672716179	3.74602361754822	3.15809582888015	3.80732787451113	3.61038372564027	3.50551456132433	3.90949351226769	3.41200033442392	3.19910584194189	3.17171613689945	3.44210284924624	3.33243040019619	3.27306436224601	3.07737704812038	2.7046434925173	2.24746247698974	3.16287014702782	3.09166292167545	3.0833239068903	3.46662788007502	2.96852322228204	3.15454405835588	3.57385742908948	3.43007642038113	3.91376700942811	3.91349998076954	3.74353679894131	3.81997548895527	3.11389936959392	2.41166189073191	2.75967330802989	2.83466801767323	2.71422791266324	2.62828242211944	2.4859693689948	2.31274251196455	2.28925166460567	3.09070151499865	3.6995028471196	3.63600691614141
sub_59	Label 59	Note 59	1.27844345773852	1.9240856662843	2.53610817307108	2.70094027369146	1.90005591102569	3.68211392935546	3.79879688814056	3.80472649627686	3.3115247159845	3.03967773560369	2.44457890581314	1.54825192583838	2.40030232154518	2.3078805501137	2.21963811560343	2.81578869583998	2.76079031165721	2.3447559727666	3.22650435120976	4.05083131980373	4.3364419306134	3.55466343017596	4.61924185963048	3.99305952684186	3.36551067221304	4.3853462486228	4.33695495810729	3.85546028822513	3.64962392643643	3.69657423839096	2.94319769924633	3.93279983743509	4.26391430892493	3.66720682644043	4.93173972382286	4.131355507907	4.2039084131088	4.41736341480229	3.89414864129021	4.48530555370996	3.5268014458672	3.05209847815768	3.58615251800778	2.20698705490111	2.48301292850636	2.66784918423166	2.23458428914816	1.89070798316819	1.97476761981169	2.48317180786419	2.57354949120213	1.91569383233322	2.80256752818508	3.44148616570867	3.1998696217115	2.7124363470176	2.99389061703612	3.94998929189337	3.66450034933407	3.78042358086188	3.93343978206466	3.2154428333774	3.50844398001627	3.64596461968428	4.70140769052662	3.32651354731657	4.17096323448794	3.92061040894094	3.79079542265842	2.29718557356054	4.60837465463378	2.89970757914734	2.60704217360145	2.08364538089628	1.9919624758177	2.11883071847683	2.36277381541383	2.06501312807694	2.00914003664761	1.17559495595926	2.29752175257845	2.1559216480984	2.10739399916941	3.28651068504437	4.2683641602523	2.92248972922975	2.73132621852506	3.4168593475058	3.57396991782494	4.27605985695601	3.34815797374572	3.81265093554824	3.46299489453477	3.35195010870203	3.07173804224687	2.73075769866051	2.88360529183185	2.16989069611837	2.43718012641364	2.44086804538645	2.45085701271516	2.09482072112137	2.06176548233146	1.33806366231477	2.59601214248331	1.07362206248841	1.71335649745501	2.97960057943398	3.52179106531813	3.0144672880742	2.83498327612142	3.39910245031411	3.33659880386286	3.07162329843362	2.98907178080953	2.80192726499929	2.64688592210872	1.9671205239644	1.88505507730782	2.37650731859437	1.66811481448286	1.87327750291645	2.19229586392973	1.51740729089213	2.57038744795102	2.30041292955751	2.61307523177511	3.43358215641112	3.14058168867499	3.18113883040566	3.42054120580132	4.07741329616184	4.8432823552431	4.97425173374835	4.50633954878088	4.72169618833418	4.51770825422087	4.51042195128136	4.40816597706715	5.30285779979246	4.82227977238287	4.62080203099919	4.08111741273117	3.6656834870338	2.48900242103142	1.856749574262	2.22808693815172	1.70369240812964
sub_60	Label 60	Note 60	3.93469454646563	3.75916610190371	4.25808635151163	3.84084121821292	3.72621820666948	3.85765423811696	3.36665103204194	4.15249570762227	3.72753849565483	3.13284877580185	3.27662943264245	1.81377858398429	2.5676347072532	2.69594403545794	2.42279827731669	3.30133660011625	2.81172339051141	3.5385898265305	4.01025330085621	3.68414750112406	3.84386904699647	3.73624084173185	3.2497363036541	3.11771459855333	3.40060218713135	2.24065439303554	2.22398847811259	2.39001654051838	2.08819507799041	2.05134946539209	3.37122780145132	2.16349073635242	2.53793498454695	3.09900180153647	2.30198776798346	2.61593512333483	2.11867373593138	2.68535435200095	3.24622249816354	2.03440461586885	2.68366751728597	2.89138726428251	3.39059574816221	3.5518600744045	3.82795056089588	3.70494896186858	3.26010337445726	3.18953111691556	2.15002781757849	2.42530895658671	3.49237405203138	3.2104061329781	3.13313018551016	2.71346815167131	2.91330046385159	2.42994345616078	2.48694360865331	3.90164686787273	3.41442444504411	2.27503260356683	2.98662942371463	3.05010980403857	2.52178654135676	1.976664165539	2.2514309904953	3.26230374757274	2.5323174153267	2.6415507581243	3.51439254182797	3.28122774959082	2.87065029093417	2.79751896208358	4.20275142665093	4.40705001327206	4.48488707586626	5.06519334672033	5.91980781991265	5.49095775628694	5.0943293238235	5.38087750668187	5.22149910141005	4.5272844377168	4.87521761410618	3.5349510261176	4.30994651144592	3.99318963113327	3.39860623686707	2.73702491342564	2.39119012828674	2.09393530941643	2.48755303567389	3.23667310992427	2.57068088843681	2.55176662276042	3.04793670850135	3.26601450703131	2.65512826552905	3.10623478675437	3.35304164096532	3.4300822717741	2.71494340341586	2.22251770113518	1.99474962526487	2.0030179357707	2.4716003822679	4.00508490612065	3.26603298443963	3.23910673446866	3.18729444590697	2.88117044139909	3.31467755603496	3.08230715847412	3.16603619365094	1.98630954057435	1.93438151586961	2.21213524740854	1.73698402748712	2.1018352365199	2.49736762105453	1.85502012164603	1.5485803283844	1.96695037251364	2.7910986188402	2.1172527273114	2.02614946379193	2.04230282602496	1.67676870477074	1.66638295699495	2.60148812482993	2.21928123965839	1.79795030044928	2.85570869321438	3.62936956117106	3.75209243549528	3.73813997284626	3.81783888127201	4.28522399338368	4.25323299215508	4.26533172335691	3.49696668098601	3.21394502741429	3.13654724740679	3.66127824654113	3.42490727306487	3.28847818665083	3.1735957722776	3.4823205714931	3.44341722023992
